user_id,block,problem,x1,y1,y2,Choice,Sex,Age,Subject,Trial
BwdNAFCOK8HdfEhHZw7j,1,25,-6,0,-8,1,male,27,4,26
BwdNAFCOK8HdfEhHZw7j,1,20,-4,0,-12,1,male,27,4,27
BwdNAFCOK8HdfEhHZw7j,1,34,-10,0,-5,1,male,27,4,28
BwdNAFCOK8HdfEhHZw7j,1,24,-5,0,-12,1,male,27,4,29
BwdNAFCOK8HdfEhHZw7j,1,18,-4,0,-8,1,male,27,4,30
BwdNAFCOK8HdfEhHZw7j,1,2,-2,0,-5,1,male,27,4,31
BwdNAFCOK8HdfEhHZw7j,1,16,-4,0,-5,1,male,27,4,32
BwdNAFCOK8HdfEhHZw7j,1,33,-10,0,-12,1,male,27,4,33
BwdNAFCOK8HdfEhHZw7j,1,10,-3,0,-5,1,male,27,4,34
BwdNAFCOK8HdfEhHZw7j,1,30,-8,0,-11,1,male,27,4,35
BwdNAFCOK8HdfEhHZw7j,2,29,-8,0,-12,1,male,27,4,36
BwdNAFCOK8HdfEhHZw7j,2,23,-5,0,-10,1,male,27,4,37
BwdNAFCOK8HdfEhHZw7j,2,28,-8,0,-10,1,male,27,4,38
BwdNAFCOK8HdfEhHZw7j,2,1,-2,0,-4,1,male,27,4,39
BwdNAFCOK8HdfEhHZw7j,2,12,-3,0,-8,1,male,27,4,40
BwdNAFCOK8HdfEhHZw7j,2,5,-2,0,-9,1,male,27,4,41
BwdNAFCOK8HdfEhHZw7j,2,32,-9,0,-11,1,male,27,4,42
BwdNAFCOK8HdfEhHZw7j,2,7,-2,0,-11,1,male,27,4,43
BwdNAFCOK8HdfEhHZw7j,2,27,-6,0,-12,1,male,27,4,44
BwdNAFCOK8HdfEhHZw7j,2,22,-5,0,-8,1,male,27,4,45
BwdNAFCOK8HdfEhHZw7j,2,4,-2,0,-8,1,male,27,4,46
BwdNAFCOK8HdfEhHZw7j,2,19,-4,0,-10,1,male,27,4,47
BwdNAFCOK8HdfEhHZw7j,2,13,-3,0,-10,1,male,27,4,48
BwdNAFCOK8HdfEhHZw7j,2,8,-2,0,-12,1,male,27,4,49
BwdNAFCOK8HdfEhHZw7j,2,35,-8,0,-2,1,male,27,4,50
BwdNAFCOK8HdfEhHZw7j,2,31,-9,0,-12,1,male,27,4,51
BwdNAFCOK8HdfEhHZw7j,2,21,-5,0,-6,1,male,27,4,52
BwdNAFCOK8HdfEhHZw7j,2,17,-4,0,-6,1,male,27,4,53
BwdNAFCOK8HdfEhHZw7j,2,6,-2,0,-10,1,male,27,4,54
BwdNAFCOK8HdfEhHZw7j,2,14,-3,0,-12,1,male,27,4,55
BwdNAFCOK8HdfEhHZw7j,2,15,-3,0,-9,1,male,27,4,56
BwdNAFCOK8HdfEhHZw7j,2,3,-2,0,-6,1,male,27,4,57
BwdNAFCOK8HdfEhHZw7j,2,26,-6,0,-10,1,male,27,4,58
BwdNAFCOK8HdfEhHZw7j,2,9,-3,0,-4,1,male,27,4,59
BwdNAFCOK8HdfEhHZw7j,2,11,-3,0,-6,1,male,27,4,60
BwdNAFCOK8HdfEhHZw7j,2,25,-6,0,-8,1,male,27,4,61
BwdNAFCOK8HdfEhHZw7j,2,20,-4,0,-12,1,male,27,4,62
BwdNAFCOK8HdfEhHZw7j,2,34,-10,0,-5,1,male,27,4,63
BwdNAFCOK8HdfEhHZw7j,2,24,-5,0,-12,1,male,27,4,64
BwdNAFCOK8HdfEhHZw7j,2,18,-4,0,-8,1,male,27,4,65
BwdNAFCOK8HdfEhHZw7j,2,2,-2,0,-5,1,male,27,4,66
BwdNAFCOK8HdfEhHZw7j,2,16,-4,0,-5,1,male,27,4,67
BwdNAFCOK8HdfEhHZw7j,2,33,-10,0,-12,1,male,27,4,68
BwdNAFCOK8HdfEhHZw7j,2,10,-3,0,-5,1,male,27,4,69
BwdNAFCOK8HdfEhHZw7j,2,30,-8,0,-11,1,male,27,4,70
BwdNAFCOK8HdfEhHZw7j,3,29,-8,0,-12,1,male,27,4,71
BwdNAFCOK8HdfEhHZw7j,3,23,-5,0,-10,1,male,27,4,72
BwdNAFCOK8HdfEhHZw7j,3,28,-8,0,-10,1,male,27,4,73
BwdNAFCOK8HdfEhHZw7j,3,1,-2,0,-4,1,male,27,4,74
BwdNAFCOK8HdfEhHZw7j,3,12,-3,0,-8,1,male,27,4,75
BwdNAFCOK8HdfEhHZw7j,3,5,-2,0,-9,1,male,27,4,76
BwdNAFCOK8HdfEhHZw7j,3,32,-9,0,-11,1,male,27,4,77
BwdNAFCOK8HdfEhHZw7j,3,7,-2,0,-11,1,male,27,4,78
BwdNAFCOK8HdfEhHZw7j,3,27,-6,0,-12,1,male,27,4,79
BwdNAFCOK8HdfEhHZw7j,3,22,-5,0,-8,1,male,27,4,80
BwdNAFCOK8HdfEhHZw7j,3,4,-2,0,-8,1,male,27,4,81
BwdNAFCOK8HdfEhHZw7j,3,19,-4,0,-10,1,male,27,4,82
BwdNAFCOK8HdfEhHZw7j,3,13,-3,0,-10,1,male,27,4,83
BwdNAFCOK8HdfEhHZw7j,3,8,-2,0,-12,1,male,27,4,84
BwdNAFCOK8HdfEhHZw7j,3,35,-8,0,-2,1,male,27,4,85
BwdNAFCOK8HdfEhHZw7j,3,31,-9,0,-12,1,male,27,4,86
BwdNAFCOK8HdfEhHZw7j,3,21,-5,0,-6,1,male,27,4,87
BwdNAFCOK8HdfEhHZw7j,3,17,-4,0,-6,1,male,27,4,88
BwdNAFCOK8HdfEhHZw7j,3,6,-2,0,-10,1,male,27,4,89
BwdNAFCOK8HdfEhHZw7j,3,14,-3,0,-12,1,male,27,4,90
BwdNAFCOK8HdfEhHZw7j,3,15,-3,0,-9,1,male,27,4,91
BwdNAFCOK8HdfEhHZw7j,3,3,-2,0,-6,1,male,27,4,92
BwdNAFCOK8HdfEhHZw7j,3,26,-6,0,-10,1,male,27,4,93
BwdNAFCOK8HdfEhHZw7j,3,9,-3,0,-4,1,male,27,4,94
BwdNAFCOK8HdfEhHZw7j,3,11,-3,0,-6,1,male,27,4,95
BwdNAFCOK8HdfEhHZw7j,3,25,-6,0,-8,1,male,27,4,96
BwdNAFCOK8HdfEhHZw7j,3,20,-4,0,-12,1,male,27,4,97
BwdNAFCOK8HdfEhHZw7j,3,34,-10,0,-5,1,male,27,4,98
BwdNAFCOK8HdfEhHZw7j,3,24,-5,0,-12,1,male,27,4,99
BwdNAFCOK8HdfEhHZw7j,3,18,-4,0,-8,1,male,27,4,100
BwdNAFCOK8HdfEhHZw7j,3,2,-2,0,-5,1,male,27,4,101
BwdNAFCOK8HdfEhHZw7j,3,16,-4,0,-5,1,male,27,4,102
BwdNAFCOK8HdfEhHZw7j,3,33,-10,0,-12,1,male,27,4,103
BwdNAFCOK8HdfEhHZw7j,3,10,-3,0,-5,1,male,27,4,104
BwdNAFCOK8HdfEhHZw7j,3,30,-8,0,-11,1,male,27,4,105
DNY9FLpIis4cUndvanIW,1,19,-4,0,-10,0,other: Non-binary,34,5,1
DNY9FLpIis4cUndvanIW,1,23,-5,0,-10,0,other: Non-binary,34,5,2
DNY9FLpIis4cUndvanIW,1,3,-2,0,-6,0,other: Non-binary,34,5,3
DNY9FLpIis4cUndvanIW,1,9,-3,0,-4,1,other: Non-binary,34,5,4
DNY9FLpIis4cUndvanIW,1,31,-9,0,-12,0,other: Non-binary,34,5,5
DNY9FLpIis4cUndvanIW,1,27,-6,0,-12,0,other: Non-binary,34,5,6
DNY9FLpIis4cUndvanIW,1,15,-3,0,-9,0,other: Non-binary,34,5,7
DNY9FLpIis4cUndvanIW,1,7,-2,0,-11,0,other: Non-binary,34,5,8
DNY9FLpIis4cUndvanIW,1,10,-3,0,-5,0,other: Non-binary,34,5,9
DNY9FLpIis4cUndvanIW,1,5,-2,0,-9,0,other: Non-binary,34,5,10
DNY9FLpIis4cUndvanIW,1,26,-6,0,-10,0,other: Non-binary,34,5,11
DNY9FLpIis4cUndvanIW,1,30,-8,0,-11,0,other: Non-binary,34,5,12
DNY9FLpIis4cUndvanIW,1,25,-6,0,-8,0,other: Non-binary,34,5,13
DNY9FLpIis4cUndvanIW,1,1,-2,0,-4,1,other: Non-binary,34,5,14
DNY9FLpIis4cUndvanIW,1,32,-9,0,-11,0,other: Non-binary,34,5,15
DNY9FLpIis4cUndvanIW,1,29,-8,0,-12,0,other: Non-binary,34,5,16
DNY9FLpIis4cUndvanIW,1,8,-2,0,-12,0,other: Non-binary,34,5,17
DNY9FLpIis4cUndvanIW,1,21,-5,0,-6,1,other: Non-binary,34,5,18
DNY9FLpIis4cUndvanIW,1,6,-2,0,-10,0,other: Non-binary,34,5,19
DNY9FLpIis4cUndvanIW,1,12,-3,0,-8,0,other: Non-binary,34,5,20
DNY9FLpIis4cUndvanIW,1,13,-3,0,-10,0,other: Non-binary,34,5,21
DNY9FLpIis4cUndvanIW,1,14,-3,0,-12,0,other: Non-binary,34,5,22
DNY9FLpIis4cUndvanIW,1,11,-3,0,-6,0,other: Non-binary,34,5,23
DNY9FLpIis4cUndvanIW,1,33,-10,0,-12,0,other: Non-binary,34,5,24
DNY9FLpIis4cUndvanIW,1,35,-8,0,-2,1,other: Non-binary,34,5,25
DNY9FLpIis4cUndvanIW,1,34,-10,0,-5,1,other: Non-binary,34,5,26
DNY9FLpIis4cUndvanIW,1,28,-8,0,-10,0,other: Non-binary,34,5,27
DNY9FLpIis4cUndvanIW,1,2,-2,0,-5,0,other: Non-binary,34,5,28
DNY9FLpIis4cUndvanIW,1,20,-4,0,-12,0,other: Non-binary,34,5,29
DNY9FLpIis4cUndvanIW,1,24,-5,0,-12,0,other: Non-binary,34,5,30
DNY9FLpIis4cUndvanIW,1,22,-5,0,-8,0,other: Non-binary,34,5,31
DNY9FLpIis4cUndvanIW,1,16,-4,0,-5,1,other: Non-binary,34,5,32
DNY9FLpIis4cUndvanIW,1,4,-2,0,-8,0,other: Non-binary,34,5,33
DNY9FLpIis4cUndvanIW,1,18,-4,0,-8,0,other: Non-binary,34,5,34
DNY9FLpIis4cUndvanIW,1,17,-4,0,-6,0,other: Non-binary,34,5,35
DNY9FLpIis4cUndvanIW,2,19,-4,0,-10,0,other: Non-binary,34,5,36
DNY9FLpIis4cUndvanIW,2,23,-5,0,-10,0,other: Non-binary,34,5,37
DNY9FLpIis4cUndvanIW,2,3,-2,0,-6,0,other: Non-binary,34,5,38
DNY9FLpIis4cUndvanIW,2,9,-3,0,-4,1,other: Non-binary,34,5,39
DNY9FLpIis4cUndvanIW,2,31,-9,0,-12,0,other: Non-binary,34,5,40
DNY9FLpIis4cUndvanIW,2,27,-6,0,-12,0,other: Non-binary,34,5,41
DNY9FLpIis4cUndvanIW,2,15,-3,0,-9,0,other: Non-binary,34,5,42
DNY9FLpIis4cUndvanIW,2,7,-2,0,-11,0,other: Non-binary,34,5,43
DNY9FLpIis4cUndvanIW,2,10,-3,0,-5,0,other: Non-binary,34,5,44
DNY9FLpIis4cUndvanIW,2,5,-2,0,-9,0,other: Non-binary,34,5,45
DNY9FLpIis4cUndvanIW,2,26,-6,0,-10,0,other: Non-binary,34,5,46
DNY9FLpIis4cUndvanIW,2,30,-8,0,-11,0,other: Non-binary,34,5,47
DNY9FLpIis4cUndvanIW,2,25,-6,0,-8,0,other: Non-binary,34,5,48
DNY9FLpIis4cUndvanIW,2,1,-2,0,-4,1,other: Non-binary,34,5,49
DNY9FLpIis4cUndvanIW,2,32,-9,0,-11,0,other: Non-binary,34,5,50
DNY9FLpIis4cUndvanIW,2,29,-8,0,-12,0,other: Non-binary,34,5,51
DNY9FLpIis4cUndvanIW,2,8,-2,0,-12,0,other: Non-binary,34,5,52
DNY9FLpIis4cUndvanIW,2,21,-5,0,-6,1,other: Non-binary,34,5,53
DNY9FLpIis4cUndvanIW,2,6,-2,0,-10,0,other: Non-binary,34,5,54
DNY9FLpIis4cUndvanIW,2,12,-3,0,-8,0,other: Non-binary,34,5,55
DNY9FLpIis4cUndvanIW,2,13,-3,0,-10,0,other: Non-binary,34,5,56
DNY9FLpIis4cUndvanIW,2,14,-3,0,-12,0,other: Non-binary,34,5,57
DNY9FLpIis4cUndvanIW,2,11,-3,0,-6,0,other: Non-binary,34,5,58
DNY9FLpIis4cUndvanIW,2,33,-10,0,-12,0,other: Non-binary,34,5,59
DNY9FLpIis4cUndvanIW,2,35,-8,0,-2,1,other: Non-binary,34,5,60
DNY9FLpIis4cUndvanIW,2,34,-10,0,-5,1,other: Non-binary,34,5,61
DNY9FLpIis4cUndvanIW,2,28,-8,0,-10,0,other: Non-binary,34,5,62
DNY9FLpIis4cUndvanIW,2,2,-2,0,-5,0,other: Non-binary,34,5,63
DNY9FLpIis4cUndvanIW,2,20,-4,0,-12,0,other: Non-binary,34,5,64
DNY9FLpIis4cUndvanIW,2,24,-5,0,-12,0,other: Non-binary,34,5,65
DNY9FLpIis4cUndvanIW,2,22,-5,0,-8,0,other: Non-binary,34,5,66
DNY9FLpIis4cUndvanIW,2,16,-4,0,-5,1,other: Non-binary,34,5,67
DNY9FLpIis4cUndvanIW,2,4,-2,0,-8,0,other: Non-binary,34,5,68
DNY9FLpIis4cUndvanIW,2,18,-4,0,-8,0,other: Non-binary,34,5,69
DNY9FLpIis4cUndvanIW,2,17,-4,0,-6,0,other: Non-binary,34,5,70
DNY9FLpIis4cUndvanIW,3,19,-4,0,-10,0,other: Non-binary,34,5,71
DNY9FLpIis4cUndvanIW,3,23,-5,0,-10,0,other: Non-binary,34,5,72
DNY9FLpIis4cUndvanIW,3,3,-2,0,-6,0,other: Non-binary,34,5,73
DNY9FLpIis4cUndvanIW,3,9,-3,0,-4,1,other: Non-binary,34,5,74
DNY9FLpIis4cUndvanIW,3,31,-9,0,-12,0,other: Non-binary,34,5,75
DNY9FLpIis4cUndvanIW,3,27,-6,0,-12,0,other: Non-binary,34,5,76
DNY9FLpIis4cUndvanIW,3,15,-3,0,-9,0,other: Non-binary,34,5,77
DNY9FLpIis4cUndvanIW,3,7,-2,0,-11,0,other: Non-binary,34,5,78
DNY9FLpIis4cUndvanIW,3,10,-3,0,-5,0,other: Non-binary,34,5,79
DNY9FLpIis4cUndvanIW,3,5,-2,0,-9,0,other: Non-binary,34,5,80
DNY9FLpIis4cUndvanIW,3,26,-6,0,-10,0,other: Non-binary,34,5,81
DNY9FLpIis4cUndvanIW,3,30,-8,0,-11,0,other: Non-binary,34,5,82
DNY9FLpIis4cUndvanIW,3,25,-6,0,-8,0,other: Non-binary,34,5,83
DNY9FLpIis4cUndvanIW,3,1,-2,0,-4,0,other: Non-binary,34,5,84
DNY9FLpIis4cUndvanIW,3,32,-9,0,-11,0,other: Non-binary,34,5,85
DNY9FLpIis4cUndvanIW,3,29,-8,0,-12,0,other: Non-binary,34,5,86
DNY9FLpIis4cUndvanIW,3,8,-2,0,-12,0,other: Non-binary,34,5,87
DNY9FLpIis4cUndvanIW,3,21,-5,0,-6,1,other: Non-binary,34,5,88
DNY9FLpIis4cUndvanIW,3,6,-2,0,-10,0,other: Non-binary,34,5,89
DNY9FLpIis4cUndvanIW,3,12,-3,0,-8,0,other: Non-binary,34,5,90
DNY9FLpIis4cUndvanIW,3,13,-3,0,-10,0,other: Non-binary,34,5,91
DNY9FLpIis4cUndvanIW,3,14,-3,0,-12,0,other: Non-binary,34,5,92
DNY9FLpIis4cUndvanIW,3,11,-3,0,-6,0,other: Non-binary,34,5,93
DNY9FLpIis4cUndvanIW,3,33,-10,0,-12,0,other: Non-binary,34,5,94
DNY9FLpIis4cUndvanIW,3,35,-8,0,-2,1,other: Non-binary,34,5,95
DNY9FLpIis4cUndvanIW,3,34,-10,0,-5,1,other: Non-binary,34,5,96
DNY9FLpIis4cUndvanIW,3,28,-8,0,-10,0,other: Non-binary,34,5,97
DNY9FLpIis4cUndvanIW,3,2,-2,0,-5,0,other: Non-binary,34,5,98
DNY9FLpIis4cUndvanIW,3,20,-4,0,-12,0,other: Non-binary,34,5,99
DNY9FLpIis4cUndvanIW,3,24,-5,0,-12,0,other: Non-binary,34,5,100
DNY9FLpIis4cUndvanIW,3,22,-5,0,-8,0,other: Non-binary,34,5,101
DNY9FLpIis4cUndvanIW,3,16,-4,0,-5,1,other: Non-binary,34,5,102
DNY9FLpIis4cUndvanIW,3,4,-2,0,-8,0,other: Non-binary,34,5,103
DNY9FLpIis4cUndvanIW,3,18,-4,0,-8,0,other: Non-binary,34,5,104
DNY9FLpIis4cUndvanIW,3,17,-4,0,-6,0,other: Non-binary,34,5,105
IEM9gTS7P0mkobtfFtm3,1,5,-2,0,-9,0,male,28,6,1
IEM9gTS7P0mkobtfFtm3,1,3,-2,0,-6,0,male,28,6,2
IEM9gTS7P0mkobtfFtm3,1,17,-4,0,-6,1,male,28,6,3
IEM9gTS7P0mkobtfFtm3,1,19,-4,0,-10,0,male,28,6,4
IEM9gTS7P0mkobtfFtm3,1,32,-9,0,-11,1,male,28,6,5
IEM9gTS7P0mkobtfFtm3,1,26,-6,0,-10,0,male,28,6,6
IEM9gTS7P0mkobtfFtm3,1,1,-2,0,-4,0,male,28,6,7
IEM9gTS7P0mkobtfFtm3,1,30,-8,0,-11,1,male,28,6,8
IEM9gTS7P0mkobtfFtm3,1,22,-5,0,-8,1,male,28,6,9
IEM9gTS7P0mkobtfFtm3,1,29,-8,0,-12,1,male,28,6,10
IEM9gTS7P0mkobtfFtm3,1,15,-3,0,-9,0,male,28,6,11
IEM9gTS7P0mkobtfFtm3,1,34,-10,0,-5,1,male,28,6,12
IEM9gTS7P0mkobtfFtm3,1,35,-8,0,-2,1,male,28,6,13
IEM9gTS7P0mkobtfFtm3,1,25,-6,0,-8,1,male,28,6,14
IEM9gTS7P0mkobtfFtm3,1,28,-8,0,-10,1,male,28,6,15
IEM9gTS7P0mkobtfFtm3,1,14,-3,0,-12,0,male,28,6,16
IEM9gTS7P0mkobtfFtm3,1,9,-3,0,-4,1,male,28,6,17
IEM9gTS7P0mkobtfFtm3,1,31,-9,0,-12,1,male,28,6,18
IEM9gTS7P0mkobtfFtm3,1,8,-2,0,-12,0,male,28,6,19
IEM9gTS7P0mkobtfFtm3,1,33,-10,0,-12,1,male,28,6,20
IEM9gTS7P0mkobtfFtm3,1,12,-3,0,-8,0,male,28,6,21
IEM9gTS7P0mkobtfFtm3,1,27,-6,0,-12,0,male,28,6,22
IEM9gTS7P0mkobtfFtm3,1,6,-2,0,-10,0,male,28,6,23
IEM9gTS7P0mkobtfFtm3,1,21,-5,0,-6,1,male,28,6,24
IEM9gTS7P0mkobtfFtm3,1,16,-4,0,-5,1,male,28,6,25
IEM9gTS7P0mkobtfFtm3,1,24,-5,0,-12,0,male,28,6,26
IEM9gTS7P0mkobtfFtm3,1,23,-5,0,-10,0,male,28,6,27
IEM9gTS7P0mkobtfFtm3,1,7,-2,0,-11,0,male,28,6,28
IEM9gTS7P0mkobtfFtm3,1,10,-3,0,-5,1,male,28,6,29
IEM9gTS7P0mkobtfFtm3,1,18,-4,0,-8,1,male,28,6,30
IEM9gTS7P0mkobtfFtm3,1,4,-2,0,-8,0,male,28,6,31
IEM9gTS7P0mkobtfFtm3,1,11,-3,0,-6,1,male,28,6,32
IEM9gTS7P0mkobtfFtm3,1,13,-3,0,-10,0,male,28,6,33
IEM9gTS7P0mkobtfFtm3,1,2,-2,0,-5,1,male,28,6,34
IEM9gTS7P0mkobtfFtm3,1,20,-4,0,-12,0,male,28,6,35
IEM9gTS7P0mkobtfFtm3,2,5,-2,0,-9,0,male,28,6,36
IEM9gTS7P0mkobtfFtm3,2,3,-2,0,-6,0,male,28,6,37
IEM9gTS7P0mkobtfFtm3,2,17,-4,0,-6,1,male,28,6,38
IEM9gTS7P0mkobtfFtm3,2,19,-4,0,-10,0,male,28,6,39
IEM9gTS7P0mkobtfFtm3,2,32,-9,0,-11,0,male,28,6,40
IEM9gTS7P0mkobtfFtm3,2,26,-6,0,-10,1,male,28,6,41
IEM9gTS7P0mkobtfFtm3,2,1,-2,0,-4,1,male,28,6,42
IEM9gTS7P0mkobtfFtm3,2,30,-8,0,-11,1,male,28,6,43
IEM9gTS7P0mkobtfFtm3,2,22,-5,0,-8,1,male,28,6,44
IEM9gTS7P0mkobtfFtm3,2,29,-8,0,-12,1,male,28,6,45
IEM9gTS7P0mkobtfFtm3,2,15,-3,0,-9,0,male,28,6,46
IEM9gTS7P0mkobtfFtm3,2,34,-10,0,-5,1,male,28,6,47
IEM9gTS7P0mkobtfFtm3,2,35,-8,0,-2,1,male,28,6,48
IEM9gTS7P0mkobtfFtm3,2,25,-6,0,-8,1,male,28,6,49
IEM9gTS7P0mkobtfFtm3,2,28,-8,0,-10,1,male,28,6,50
IEM9gTS7P0mkobtfFtm3,2,14,-3,0,-12,0,male,28,6,51
IEM9gTS7P0mkobtfFtm3,2,9,-3,0,-4,1,male,28,6,52
IEM9gTS7P0mkobtfFtm3,2,31,-9,0,-12,1,male,28,6,53
IEM9gTS7P0mkobtfFtm3,2,8,-2,0,-12,0,male,28,6,54
IEM9gTS7P0mkobtfFtm3,2,33,-10,0,-12,1,male,28,6,55
IEM9gTS7P0mkobtfFtm3,2,12,-3,0,-8,0,male,28,6,56
IEM9gTS7P0mkobtfFtm3,2,27,-6,0,-12,1,male,28,6,57
IEM9gTS7P0mkobtfFtm3,2,6,-2,0,-10,0,male,28,6,58
IEM9gTS7P0mkobtfFtm3,2,21,-5,0,-6,1,male,28,6,59
IEM9gTS7P0mkobtfFtm3,2,16,-4,0,-5,1,male,28,6,60
IEM9gTS7P0mkobtfFtm3,2,24,-5,0,-12,0,male,28,6,61
IEM9gTS7P0mkobtfFtm3,2,23,-5,0,-10,0,male,28,6,62
IEM9gTS7P0mkobtfFtm3,2,7,-2,0,-11,0,male,28,6,63
IEM9gTS7P0mkobtfFtm3,2,10,-3,0,-5,1,male,28,6,64
IEM9gTS7P0mkobtfFtm3,2,18,-4,0,-8,1,male,28,6,65
IEM9gTS7P0mkobtfFtm3,2,4,-2,0,-8,0,male,28,6,66
IEM9gTS7P0mkobtfFtm3,2,11,-3,0,-6,1,male,28,6,67
IEM9gTS7P0mkobtfFtm3,2,13,-3,0,-10,0,male,28,6,68
IEM9gTS7P0mkobtfFtm3,2,2,-2,0,-5,0,male,28,6,69
IEM9gTS7P0mkobtfFtm3,2,20,-4,0,-12,0,male,28,6,70
IEM9gTS7P0mkobtfFtm3,3,5,-2,0,-9,0,male,28,6,71
IEM9gTS7P0mkobtfFtm3,3,3,-2,0,-6,0,male,28,6,72
IEM9gTS7P0mkobtfFtm3,3,17,-4,0,-6,1,male,28,6,73
IEM9gTS7P0mkobtfFtm3,3,19,-4,0,-10,0,male,28,6,74
IEM9gTS7P0mkobtfFtm3,3,32,-9,0,-11,1,male,28,6,75
IEM9gTS7P0mkobtfFtm3,3,26,-6,0,-10,1,male,28,6,76
IEM9gTS7P0mkobtfFtm3,3,1,-2,0,-4,0,male,28,6,77
IEM9gTS7P0mkobtfFtm3,3,30,-8,0,-11,1,male,28,6,78
IEM9gTS7P0mkobtfFtm3,3,22,-5,0,-8,1,male,28,6,79
IEM9gTS7P0mkobtfFtm3,3,29,-8,0,-12,1,male,28,6,80
IEM9gTS7P0mkobtfFtm3,3,15,-3,0,-9,0,male,28,6,81
IEM9gTS7P0mkobtfFtm3,3,34,-10,0,-5,1,male,28,6,82
IEM9gTS7P0mkobtfFtm3,3,35,-8,0,-2,1,male,28,6,83
IEM9gTS7P0mkobtfFtm3,3,25,-6,0,-8,1,male,28,6,84
IEM9gTS7P0mkobtfFtm3,3,28,-8,0,-10,1,male,28,6,85
IEM9gTS7P0mkobtfFtm3,3,14,-3,0,-12,0,male,28,6,86
IEM9gTS7P0mkobtfFtm3,3,9,-3,0,-4,1,male,28,6,87
IEM9gTS7P0mkobtfFtm3,3,31,-9,0,-12,1,male,28,6,88
IEM9gTS7P0mkobtfFtm3,3,8,-2,0,-12,0,male,28,6,89
IEM9gTS7P0mkobtfFtm3,3,33,-10,0,-12,1,male,28,6,90
IEM9gTS7P0mkobtfFtm3,3,12,-3,0,-8,0,male,28,6,91
IEM9gTS7P0mkobtfFtm3,3,27,-6,0,-12,0,male,28,6,92
IEM9gTS7P0mkobtfFtm3,3,6,-2,0,-10,0,male,28,6,93
IEM9gTS7P0mkobtfFtm3,3,21,-5,0,-6,1,male,28,6,94
IEM9gTS7P0mkobtfFtm3,3,16,-4,0,-5,1,male,28,6,95
IEM9gTS7P0mkobtfFtm3,3,24,-5,0,-12,0,male,28,6,96
IEM9gTS7P0mkobtfFtm3,3,23,-5,0,-10,0,male,28,6,97
IEM9gTS7P0mkobtfFtm3,3,7,-2,0,-11,0,male,28,6,98
IEM9gTS7P0mkobtfFtm3,3,10,-3,0,-5,1,male,28,6,99
IEM9gTS7P0mkobtfFtm3,3,18,-4,0,-8,0,male,28,6,100
IEM9gTS7P0mkobtfFtm3,3,4,-2,0,-8,0,male,28,6,101
IEM9gTS7P0mkobtfFtm3,3,11,-3,0,-6,1,male,28,6,102
IEM9gTS7P0mkobtfFtm3,3,13,-3,0,-10,0,male,28,6,103
IEM9gTS7P0mkobtfFtm3,3,2,-2,0,-5,0,male,28,6,104
IEM9gTS7P0mkobtfFtm3,3,20,-4,0,-12,0,male,28,6,105
Pq0cdlIDZKFQ9v4TPcxX,1,35,-8,0,-2,1,male,32,7,1
Pq0cdlIDZKFQ9v4TPcxX,1,30,-8,0,-11,0,male,32,7,2
Pq0cdlIDZKFQ9v4TPcxX,1,19,-4,0,-10,0,male,32,7,3
Pq0cdlIDZKFQ9v4TPcxX,1,15,-3,0,-9,0,male,32,7,4
Pq0cdlIDZKFQ9v4TPcxX,1,9,-3,0,-4,1,male,32,7,5
Pq0cdlIDZKFQ9v4TPcxX,1,6,-2,0,-10,0,male,32,7,6
Pq0cdlIDZKFQ9v4TPcxX,1,8,-2,0,-12,0,male,32,7,7
Pq0cdlIDZKFQ9v4TPcxX,1,32,-9,0,-11,1,male,32,7,8
Pq0cdlIDZKFQ9v4TPcxX,1,1,-2,0,-4,0,male,32,7,9
Pq0cdlIDZKFQ9v4TPcxX,1,31,-9,0,-12,0,male,32,7,10
Pq0cdlIDZKFQ9v4TPcxX,1,5,-2,0,-9,0,male,32,7,11
Pq0cdlIDZKFQ9v4TPcxX,1,13,-3,0,-10,0,male,32,7,12
Pq0cdlIDZKFQ9v4TPcxX,1,25,-6,0,-8,0,male,32,7,13
Pq0cdlIDZKFQ9v4TPcxX,1,24,-5,0,-12,0,male,32,7,14
Pq0cdlIDZKFQ9v4TPcxX,1,14,-3,0,-12,0,male,32,7,15
Pq0cdlIDZKFQ9v4TPcxX,1,7,-2,0,-11,0,male,32,7,16
Pq0cdlIDZKFQ9v4TPcxX,1,18,-4,0,-8,0,male,32,7,17
Pq0cdlIDZKFQ9v4TPcxX,1,12,-3,0,-8,0,male,32,7,18
Pq0cdlIDZKFQ9v4TPcxX,1,17,-4,0,-6,1,male,32,7,19
Pq0cdlIDZKFQ9v4TPcxX,1,16,-4,0,-5,1,male,32,7,20
Pq0cdlIDZKFQ9v4TPcxX,1,33,-10,0,-12,1,male,32,7,21
Pq0cdlIDZKFQ9v4TPcxX,1,11,-3,0,-6,0,male,32,7,22
Pq0cdlIDZKFQ9v4TPcxX,1,3,-2,0,-6,0,male,32,7,23
Pq0cdlIDZKFQ9v4TPcxX,1,4,-2,0,-8,0,male,32,7,24
Pq0cdlIDZKFQ9v4TPcxX,1,23,-5,0,-10,0,male,32,7,25
Pq0cdlIDZKFQ9v4TPcxX,1,28,-8,0,-10,1,male,32,7,26
Pq0cdlIDZKFQ9v4TPcxX,1,2,-2,0,-5,0,male,32,7,27
Pq0cdlIDZKFQ9v4TPcxX,1,22,-5,0,-8,0,male,32,7,28
